id,sdid,gpstime,sd1500,multiEye,sd_gpsnanotime,sd_theta,sd_dtheta,sd_phi,sd_dphi,sd_energy,sd_denergy,sd_l,sd_b,sd_ra,sd_dec,sd_x,sd_dx,sd_y,sd_dy,sd_z,sd_easting,sd_northing,sd_altitude,sd_R,sd_dR,sd_s1000,sd_ds1000,sd_s38,sd_gcorr,sd_wcorr,sd_beta,sd_gamma,sd_chi2,sd_ndf,sd_geochi2,sd_geondf,sd_nbstat,fd_id,fd_gpsnanotime,fd_hdSpectrumEye,fd_hdCalibEye,fd_hdXmaxEye,fd_theta,fd_dtheta,fd_phi,fd_dphi,fd_l,fd_b,fd_ra,fd_dec,fd_totalEnergy,fd_dtotalEnergy,fd_calEnergy,fd_dcalEnergy,fd_xmax,fd_dxmax,fd_heightXmax,fd_distXmax,fd_dEdXmax,fd_ddEdXmax,fd_x,fd_dx,fd_y,fd_dy,fd_z,fd_easting,fd_northing,fd_altitude,fd_cherenkovFraction,fd_minViewAngle,fd_uspL,fd_duspL,fd_uspR,fd_duspR,fd_hottestStationId,fd_distSdpStation,fd_distAxisStation,sd_exposure
71116255700,3359780,861254570,1,0,500016000,26.99,0.75,145.56,2.23,1.938,0.249,309.8,45.02,197.95,-17.58,-23812.52,93.32,19118.44,42.2,74.01,453411.07,6118250.37,1547.15,8106.9,0,10.49,1.31,9.73,0.997,1.025,-2.25,0.03,0.24,1,1.06,1,4,4,500163145,1,0,1,27.18,0.42,142.4,0.74,311.29,46.03,198.9,-16.45,1.714,0.125,1.468,0.105,746.01,11.61,3711.19,8779.4,2.53,0.05,-23890.01,25.15,19074.24,25.93,74.85,453334.64,6118205.32,1545.95,0.07,68.24,230.06,9.95,0.26,0.05,689,424.69,427.34,
71116441700,3359930,861256430,1,0,302950000,22.73,1.1,48.67,2.9,1.136,0.259,357.27,23.1,244.39,-17.36,-19477.99,65.39,-20490.63,104.15,-60.92,457842.19,6078676.32,1401.8,7679.97,0,6.29,1.39,5.8,0.998,1.028,-2.26,0.05,0.08,0,0,0,3,1,303024680,1,0,1,22.98,0.39,49.5,0.91,357.5,23.45,244.26,-16.97,1.12,0.08,0.95,0.066,782.94,9.84,3045.49,7382.71,1.72,0.03,-19241.56,17.74,-20664.25,34.21,-59.55,458078.58,6078502.99,1401.75,0.09,45.39,218.88,9.21,0.27,0.05,374,100.14,336.15,
71116613401,3360070,861258147,1,0,888751000,18.3,0.46,348.09,1.5,12.393,0.969,349.77,0.72,258.97,-37.09,3983.08,33.13,-18922.83,19.33,-49.75,481285.02,6080302.49,1379.65,9934.9,999.11,63.71,4.83,58.84,0.996,1.03,-2.41,0.01,2.57,4,16.57,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.031
71120199000,3361250,861280403,1,0,963033000,57.74,0.33,44.94,0.3,3.357,0.376,113.08,-51.94,6.7,10.46,-5523.82,48.42,14359.65,59.95,-6.19,471700.16,6113540.6,1412.42,19148.52,3091.42,9.51,1.03,16.58,0.992,1.002,-1.65,0,2.86,5,0.27,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.269
71121360600,3361630,861292019,1,0,763913000,29.9,0.62,146.55,0.9,2.91,0.307,58.6,-67.81,352.12,-16.06,-2824.94,58.05,-5238.75,30.65,-6.63,474446.65,6093961.04,1396.15,8958.97,0,15.7,1.61,14.43,0.997,1.002,-2.24,0.02,0.78,1,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.394
71125396100,3363420,861332374,1,0,724218000,54.16,0.47,115.21,0.42,3.18,0.328,232.43,61.87,165.44,15.19,181.8,59.36,7324.58,92.76,-8,477419.93,6106524.21,1396.22,10880.92,1539.25,10.42,1.04,15.73,0.997,1.003,-1.77,0.08,4.02,3,0.82,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.83
71125515401,3363530,861333567,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,243075098,1,0,1,22.53,0.38,37.43,0.94,324.24,39.69,210.2,-20.29,2.062,0.146,1.773,0.123,725.12,9.65,3627.08,9257.91,3.14,0.06,-9882.65,37.52,-27558.25,21.01,-81.83,467448.38,6071636.28,1381.79,0.08,42.79,224.16,8.33,0.26,0.04,325,721.08,802.29,
71135937900,3367800,861424192,1,0,537389000,33.2,1.43,356.01,1.64,3.61,1.053,349.83,10.82,249.45,-30.78,-4698.69,178.82,22535.22,126.01,-33.06,472504.29,6121713.26,1408.61,9056.25,909.35,18.78,5.31,17.79,0.995,1.01,-2.22,0,72.85,3,43.37,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.819
71137617500,3368650,861440988,1,0,81749000,51.78,0.41,152.89,0.62,1.911,0.263,2.78,38.42,235.62,-3.83,-7066.67,64.17,-19430.94,72.83,-46.76,470243.32,6079766.78,1386.84,13911.57,0,6.95,0.93,9.6,0.99,1.008,-1.79,0.12,0.93,1,0,1,4,1,81825342,1,0,1,51.38,0.43,152.66,0.74,2.97,38.01,236.04,-3.98,1.886,0.137,1.612,0.115,843.34,17.07,5464.07,12791.31,2.86,0.09,-7014.04,62.97,-19453.3,79.63,-44.91,470296.05,6079744.54,1388.63,0.07,63.38,223.68,9.23,0.27,0.05,305,578.04,630.38,
71137642500,3368670,861441238,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,507544329,1,0,1,46.51,0.72,8.18,0.85,36.32,-49.82,330.13,-18.33,1.748,0.136,1.493,0.115,797.66,25.64,5154,13549.24,2.56,0.09,-23748.55,99.26,-14968.32,54.48,-42.3,453560.37,6084184.57,1419.56,0.09,67.87,231.46,11.29,0.26,0.06,377,0.01,137.8,
71140088200,3369070,861452095,1,0,556326000,30.86,0.61,3.34,2.05,5.353,0.739,24.64,-80.62,2.33,-28.09,22200.98,65.71,1833.47,98.69,-71.78,499439.41,6101091.9,1367.08,7656.24,811.35,27.95,3.74,26.07,0.995,1.017,-2.26,0,3.94,3,0.24,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.064
71140292500,3369130,861454138,1,0,122212000,5.93,0.61,194.03,8.36,3.647,0.414,7.83,-51.05,327.92,-36.3,-6728.76,20.67,19857.38,62.05,-19.82,470482.18,6119031.95,1414.73,7697.18,0,19.35,2.13,17.97,0.997,1.011,-2.39,0.02,0.37,1,0.01,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.086
71140485300,3369170,861456066,1,0,547815000,35.83,0.67,61.64,0.71,4.39,0.309,92.51,-62.17,359.17,-2.58,-17498.46,20.96,14915.51,50.09,40.15,459731.59,6114065.97,1481.62,7217.25,1289.24,21.96,1.5,21.5,0.999,1.011,-2.19,-0.01,2.45,2,1.65,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.107
71144532801,3370340,861496541,1,0,356288000,31.39,0.39,45.41,0.77,6.009,0.36,274.47,47.78,173.83,-10.84,-30616.59,35.6,11474.93,21.2,77.13,446630.36,6110594.52,1560.87,9829.01,1608.83,31.06,1.81,29.16,0.998,1.017,-2.26,0,0.88,2,5.86,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.54
71146867500,3371560,861519888,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,440265223,0,0,1,40.57,0.48,50.17,0.59,27.53,6.98,274.19,-1.59,0.707,0.048,0.591,0.039,701.88,11.73,5371.68,11025.49,1.04,0.03,-26420.66,54.93,19666.07,49.15,81.83,450802.51,6118790.23,1565.58,0.19,20.34,225.36,8.9,0.23,0.05,1031,121.26,547.94,
71147215500,3371820,861523368,1,0,345505000,30.67,0.6,329.67,1.37,1.283,0.167,355.08,-32.25,302.5,-44.85,-25101.27,45.49,17805.28,49.2,87.12,452126.46,6116934.77,1561.38,8265.5,0,6.87,0.87,6.52,0.994,1.032,-2.18,0.03,0.02,0,0,0,3,4,345581923,1,0,1,31.17,0.39,330.62,0.67,355.69,-32.72,303.25,-44.4,1.294,0.09,1.1,0.075,693.71,10.78,4569.82,9031.99,1.98,0.05,-25115.87,36.97,17744.57,24.08,83.8,452109.97,6116875.19,1554.1,0.11,39.01,220.5,10.12,0.26,0.06,73,549.76,714.65,
71151941400,3373110,861557027,1,0,475142000,26.6,0.45,86.95,1.12,2.807,0.221,189.18,-53.53,46.27,-8.84,-11399.16,46.6,-16929.75,43.82,-37.78,465907.16,6082255.51,1394.93,8551.47,0,15.29,1.17,13.93,0.999,1.007,-2.27,0.02,3.84,1,19.45,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.186
71152405000,3373260,861561663,1,0,594964000,35.91,0.6,351.61,0.63,2.546,0.248,244.43,-10.29,108,-32.61,6328.44,60.05,-17130.94,23.94,-45.94,483624.41,6082099.21,1380.27,9506.74,0,13.06,1.23,12.68,0.994,1.005,-2.16,0,0.53,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.236
71152475800,3373280,861562371,1,0,432932000,52.14,0.38,0.71,0.44,2.669,0.349,241.21,8.91,124.85,-20.24,19714.52,54.39,4627.46,50.99,-67.06,496947.46,6103877.9,1365.05,13889.66,0,9.6,1.22,13.27,0.986,1.002,-1.81,0.11,8.58,1,5.23,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.244
71153034200,3373440,861567955,1,0,318051000,43.97,0.39,258.42,0.54,3.882,0.408,291.27,-36.98,54.97,-76.06,-32190.75,19.28,8392.68,69.49,55.85,445064.79,6107510.24,1542.52,14401.92,1846.78,17.17,1.75,19.08,0.99,1.003,-2.04,0.04,6.78,4,1.79,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.305
71156817400,3374850,861605787,1,0,394795000,35.37,0.65,159.29,1.26,3.163,0.392,330.26,40.63,214.3,-17.64,16572.04,49.66,3220.25,52.95,-52.76,493810.43,6102463.65,1369.55,9407.38,1471.65,15.71,1.89,15.65,0.995,1.036,-2.17,0,4.37,3,0.81,2,6,2,394879716,1,1,1,35.35,0.37,160.87,0.56,329.23,40.17,213.76,-18.39,3.773,0.252,3.26,0.213,771.98,7.83,4133.03,11172.31,5.58,0.08,16939.02,33.52,3287.69,46.72,-53.28,494177.21,6102531.9,1369.74,0.12,31.65,232.12,5.97,0.24,0.04,756,183.41,301.32,564.7
71156887400,3374910,861606487,1,0,891378000,33.2,0.63,67,0.98,2.142,0.308,20.17,14.72,263.92,-4.25,-11998.29,23.61,-18994.63,89.18,-46.89,465313.6,6080190.36,1392.76,8792.8,0,10.95,1.53,10.72,0.999,1.037,-2.18,0.01,0.08,1,3.23,1,4,1,891468495,1,0,1,31.86,0.43,66.28,0.89,18.88,14.09,263.85,-5.66,1.369,0.095,1.166,0.079,684.11,11.77,4758.31,12706.91,2.03,0.06,-12094.07,47.42,-19069.55,57.43,-47.57,465218.2,6080115.55,1393.02,0.13,29.84,227.85,8.89,0.26,0.05,354,294.52,337.1,
71164228400,3377200,861666297,1,0,304347000,43.16,0.56,325.26,1.37,2.839,0.483,306.38,15.17,197.79,-47.57,-16773.86,24.01,19934.46,39.2,21.52,460443.15,6119083.69,1474.8,11336.1,1662.35,12.61,2.08,14.09,0.99,1.03,-2.04,0.04,2.83,2,0.27,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.355
71165009000,3377440,861674103,1,0,590947000,15.42,0.81,298.54,2.64,4.94,0.399,297.66,14.19,185.16,-48.36,-3127.37,13.52,-2183.61,52.51,0.77,474136.71,6097013.54,1401.91,10052.49,1957.85,25.9,2.03,24.11,0.996,1.039,-2.37,0.02,5.93,2,9.3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.44
71167446900,3378220,861698482,1,0,473727000,48.26,0.35,286.45,0.66,3.997,0.411,314.49,-37.85,333.56,-75.54,-19394.73,42.73,16967.84,58.26,51.11,457831.4,6116112.25,1503.2,10853.31,1140.06,15.39,1.53,19.64,0.988,1.031,-1.95,0.1,11.1,4,3.65,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.705
71172053900,3379230,861730952,1,0,555911000,47.79,0.41,62.91,0.47,5.179,0.511,189.4,-22.8,71.61,8.68,-2267.4,44.5,794.76,56.59,-1.35,474988.65,6099992.25,1399.1,11881.98,991.36,20.02,1.92,25.24,0.998,1.014,-1.98,0.09,4.38,6,3.89,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.058
71175964600,3380420,861770059,1,0,451670000,21.11,0.49,199.8,1.53,3.794,0.383,299.86,23.13,189.19,-39.65,19475.46,37.72,-625.67,38.77,-60.46,496721.75,6098627.41,1369.26,8464.39,0,20.23,1.98,18.67,0.996,1.035,-2.33,0.02,1.86,1,24.15,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.484
71187311700,3383620,861869930,1,0,481143000,56.57,0.29,74.54,0.35,5.232,0.523,52,6.08,286.14,19.72,10429.53,28.86,-10293.38,73.03,-40.72,487705.72,6088942.9,1376.13,21048.52,2911.76,14.65,1.42,25.5,0.999,1.009,-1.73,0.03,10.03,5,1.99,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.573
71190582700,3384200,861889040,1,0,962216000,23.19,1.15,267.61,1.13,2.922,0.396,323.47,-55.05,350.35,-58.34,-4450.57,22.4,8136.61,68.09,-0.38,472788.37,6107324.09,1406.37,8292.5,0,16.13,2.12,14.49,0.995,1.004,-2.3,0.03,0.44,1,0.72,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.78
71197793000,3386540,861961143,1,0,7434000,54.61,0.45,42.12,0.46,3.518,0.38,66.04,-37.05,330.57,6.5,-33278.27,43.3,7938.13,54.43,56.38,443979.09,6107053.23,1548.03,11566.74,2213.21,11.38,1.19,17.35,0.993,0.993,-1.76,0.07,1.24,3,1.39,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.564
71197916100,3386580,861962374,1,0,226548000,5.67,0.41,51.22,4.49,6.795,0.408,11.41,-29.43,302.65,-30.56,-5263.93,31.3,22088.22,25.09,-31.11,471940.52,6121265.11,1409.43,7643.98,1095.54,35.11,2.05,32.85,0.997,1.015,-2.42,0,0.64,2,4.3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.577
71201610800,3387340,861985721,1,0,422704000,50.93,0.35,274.19,0.42,3.41,0.315,297.69,-29.4,75.44,-84.86,865.12,78.45,10000.16,113.13,-13.36,478096.11,6109199.85,1394.56,22157.55,4176.44,12.79,1.15,16.83,0.986,0.986,-1.87,0.11,6.84,3,0.04,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.829
71202545500,3387640,861995068,1,0,206214000,51.14,0.43,233.25,0.38,2.842,0.296,311.41,-55.87,3.15,-60.61,-29298.1,73.29,12803.97,79.24,88.28,447944.75,6111926.03,1568.37,13799.69,0,10.76,1.09,14.11,0.985,0.983,-1.85,0.11,1.64,1,0.06,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.931
71204282900,3388190,862012442,1,0,259885000,22.17,0.47,99.95,1.59,6.467,0.755,246.98,27.69,143.94,-13.26,357.76,57.93,10919.68,58.82,-13.55,477586.75,6110117.53,1395.83,9793.86,872.35,35.12,3.98,31.31,0.998,1.001,-2.35,0.01,0.37,4,2.06,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.119
71204782900,3388370,862017442,1,0,568753000,45.59,0.45,98.47,0.7,2.731,0.331,237.78,56.81,162.55,10.19,1547.87,36.63,24914,73.84,-60.1,478741.05,6124106.29,1388.9,12125.25,2140.37,11.75,1.38,13.57,0.999,0.999,-1.98,0.07,0.55,3,0.21,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.173
71205559600,3388620,862025209,1,0,525129000,51.89,0.22,238.61,0.25,12.211,0.824,279.12,-15.15,126.44,-64.84,-9082.71,13.22,-23145.83,35.47,-62.53,468237.9,6076049.03,1386.06,14610.49,919.19,40.36,2.64,58,0.985,1.002,-1.95,0.08,11.88,11,15.62,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.258
71207032300,3389110,862039936,1,0,421887000,16.85,0.36,66.47,1.66,9.942,0.422,9.48,1.99,269.82,-19.76,9646.87,32.45,-19799.97,20.24,-62.26,486947.55,6079440.18,1375.86,7648.82,880.22,51.89,2.14,47.52,0.998,1.02,-2.4,0,2.67,3,11,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.418
71211512800,3390100,862071141,1,0,94383000,39.1,0.42,343.87,0.89,2.663,0.303,240.69,-31.82,81.85,-36.34,4597.51,31.78,-19335.86,49.17,-52.23,481900.11,6079891.27,1378.82,9831.01,0,13.1,1.45,13.24,0.992,1.002,-2.11,0,0.43,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.755
71211602500,3390130,862072038,1,0,566327000,53.64,0.45,2.78,0.4,2.545,0.287,225.79,-15.15,94.72,-18.08,14387.49,105.41,-182.63,41.37,-42.73,491635.77,6099057.37,1373.48,16881.35,3794.42,8.72,0.95,12.67,0.985,1,-1.76,0.09,2.23,3,2.1,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.765
71213569700,3390750,862091710,1,0,958972000,27.55,0.43,147.98,1,4.212,0.29,225.99,-15.25,94.7,-18.29,11686.55,15.17,-17698.32,53.13,-61.29,488980.67,6081545.68,1374.03,8923.92,0,22.68,1.51,20.66,0.997,1.009,-2.28,0.01,0.39,1,6.7,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.978
71218311500,3392150,862139128,1,0,954517000,25.01,0.47,312.76,1.05,3.087,0.26,337.4,-57.72,344.14,-51.02,-7943.3,20.19,-10157.2,47.77,-12.91,469343.82,6089032.7,1400.15,8387.22,0,16.74,1.36,15.28,0.995,1.018,-2.29,0.03,2.23,1,0.01,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.496
71221029500,3392580,862152708,1,0,275457000,51.99,0.22,4.16,0.21,11.109,0.758,215.31,-37.44,69.32,-17.85,-13146.23,64.12,26048.02,13.57,-23.2,464053.18,6125202.69,1443.68,15187.69,1104.2,36.53,2.42,52.92,0.987,1.005,-1.94,0.09,5.09,10,5.91,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.645
71224072600,3393620,862183139,1,0,179651000,49.62,0.57,232.15,0.56,3.348,0.318,269.39,-38.25,72.66,-59.87,27772.84,85.15,8960.87,43.93,-113.54,504990.02,6108228.93,1353.17,11867.56,982.09,12.87,1.19,16.53,0.986,1.004,-1.9,0.11,7.05,4,5.39,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.975
71232424600,3396030,862253059,1,0,65065000,39.24,0.28,54.08,0.5,9.304,0.743,210.93,-7.82,94.99,-1.79,9113.25,30.5,-17644.8,39.87,-54.79,486408.81,6081592.68,1376.19,11435.86,1061.43,44.27,3.43,44.56,0.998,0.987,-2.19,-0.01,7.82,6,5.61,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.736
71235416800,3397110,862282981,1,0,550828000,27.13,0.35,135.21,1.45,4.764,0.278,283,46.08,178.72,-14.59,13468.55,53.74,-4060.66,29.54,-41.51,490727.17,6095179.43,1373.99,8854.12,1004.87,25.81,1.46,23.28,0.998,1.001,-2.3,0.01,4.15,4,2.53,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.064
71235749900,3397230,862286312,1,0,293364000,27.47,0.52,173.6,1.2,2.714,0.285,290.22,33.63,180.87,-28.06,13390.55,32.98,-2488,45.06,-40.36,490645.25,6096750.92,1374.16,8456.03,0,14.85,1.51,13.49,0.996,1.003,-2.26,0.02,0.5,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.1
71237348400,3397780,862302297,1,0,13988000,20.31,0.51,34.77,1.15,3.361,0.26,18.12,-21.61,296.57,-22.3,-16766.95,31.25,951.56,26.82,16.3,460497.63,6100112.46,1438.38,5550.65,565.26,18.52,1.39,16.6,0.998,1.002,-2.33,0.03,2.59,2,4.34,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.276
71237836900,3397940,862307182,1,0,560320000,35.21,0.55,219.43,0.96,2.797,0.243,337.22,-4.86,254.73,-50.47,-7771.58,21.87,-9971.82,70.78,-12.57,469514.97,6089218.39,1399.98,15439.55,5131.03,14.52,1.22,13.89,0.993,0.999,-2.17,0,2.22,2,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.33
71241112400,3398600,862326337,1,0,882672000,10,0.6,175.17,2.54,4.42,0.316,338.27,-82.01,7.32,-33.54,4683.68,37.05,30819.18,28.24,-50.09,481860.14,6130015.56,1426.32,7987.84,0,24.13,1.67,21.65,0.997,0.986,-2.39,0.02,0.46,1,0.31,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.54
71244283300,3399670,862358046,1,0,705765000,19.49,0.36,348.18,0.93,12.118,0.585,288.06,23.92,175.78,-36.97,-7497.7,21.61,-13451.6,19.5,-23.97,469797.46,6085741.42,1394.66,10730.64,1639.17,64.66,3.03,57.57,0.996,0.996,-2.4,0.01,7.19,2,10.55,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.888
71250190800,3401210,862403521,1,0,316106000,14.21,0.65,29.58,1.68,2.621,0.259,28.3,-74.7,355.64,-27.31,733.88,51.81,12573.1,41.78,-18.05,477958.49,6111770.88,1394.42,7748.34,0,14.42,1.38,13.04,0.997,1.001,-2.35,0.03,0.07,1,4.89,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.37
71254490300,3402610,862446516,1,0,748483000,28.69,0.45,71.12,0.77,4.009,0.292,268.02,48.79,170.48,-7.92,8473.74,33.25,-15767.76,22.98,-48.37,485764.95,6083466.96,1376.81,8839.25,0,21.4,1.51,19.69,0.999,1.011,-2.27,0.01,1.94,1,0.12,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.84
71262569300,3404670,862513706,1,0,12739000,21.25,0.51,325.59,1.67,3.89,0.26,255.82,-15.99,107.17,-45.06,3227.96,15.45,-26845.61,61.3,-84.5,480550.41,6072382.61,1373,8366.69,0,20.9,1.35,19.13,0.996,1.027,-2.33,0.02,0.1,1,9.01,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.576
71264133700,3405100,862529350,1,0,728511000,50.97,0.55,103.42,1.17,2.628,0.237,214.47,36.67,136.89,14.66,15713.42,68.32,-2720.32,87.14,-47.82,492967.28,6096524.59,1372.09,7782.88,860.94,9.52,0.83,13.07,0.999,1.021,-1.84,0.12,1.45,3,61.58,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.748
71266007100,3405650,862548084,1,0,168448000,29.63,0.62,110.27,1.04,3.578,0.331,339.16,49.13,215.8,-7.18,1517.65,46.53,-12938.32,47.42,-28.96,478805.99,6086277.13,1384.38,9119.38,0,18.42,1.65,17.63,0.999,1.045,-2.25,0.01,0.6,1,0.87,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.955
71267084300,3405990,862558856,1,0,680181000,33.26,0.53,187.13,0.7,4.937,0.369,336.11,20.34,230.42,-32.68,-2905.59,52.35,-17226.72,23.29,-39.45,474396.29,6081980.18,1384.55,7122.57,933.61,24.7,1.79,24.1,0.994,1.042,-2.23,0,1.04,2,11.21,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.074
71267661700,3406150,862564630,1,0,69608000,50.28,0.34,61.54,0.56,3.455,0.484,59.47,-23.74,316.49,10.4,-22000.16,56.39,-20503.64,75.84,-64.85,455321.57,6078656.93,1406.1,14463.53,2885.3,12.56,1.71,17.05,0.998,1.026,-1.88,0.11,0.65,2,0.68,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.138
71274120100,3407640,862615614,1,0,299045000,41.06,0.36,220.77,0.48,7.736,0.51,259.98,-26.25,94.09,-51.81,-19740.48,17,-7579.62,28.86,-6.46,457547.35,6091578.96,1428.56,8376.94,705.26,34.19,2.19,37.26,0.991,1.04,-2.14,0.01,2.93,3,0.87,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.696
71275503900,3408050,862629452,1,0,348347000,47.5,0.43,216.38,0.53,4.192,0.447,272.02,1.98,142.26,-48.36,-12042.21,57.39,-6267.97,61.84,-1.38,465237.62,6092909.22,1413.06,8720.25,1029.09,16.31,1.69,20.57,0.988,1.04,-1.97,0.09,1.13,3,1.23,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.846
71275656600,3408080,862630979,1,0,912124000,59.3,0.34,96.09,0.3,3.073,0.401,21.03,77.23,206.54,23.84,17887.13,22.89,4188.13,159.03,-59.75,495122.29,6103434.24,1366.68,19136.61,3326.61,8.02,1.02,15.22,0.999,1.018,-1.58,-0.04,3.42,3,0.33,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.862
71277702100,3408640,862651434,1,0,442593000,56.26,0.4,327.41,0.45,2.583,0.292,306.11,-73.81,11.64,-43.29,-15020.95,83.63,20629.35,65.03,5.26,462193.2,6119782.59,1456.4,12293.96,4238.9,7.83,0.86,12.86,0.979,1.028,-1.68,0.04,3.74,2,1.42,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.06
71281925500,3409400,862680068,1,0,520444000,52.05,0.49,29.62,0.51,2.728,0.436,213.78,-2.93,100.64,-2.09,14800.58,84.16,1890.61,32.17,-45.53,492043.4,6101130.37,1371.9,13818.53,0,9.45,1.47,13.56,0.992,1.037,-1.81,0.11,0.9,1,4.37,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.353
71283113400,3409740,862691947,1,0,156209000,58.02,0.46,306.97,0.72,4.634,0.655,302.4,3.67,191.82,-59.2,3498.05,58.63,25244.58,95.05,-65.28,480689.2,6124441.57,1385.8,35636.36,37697.38,12.4,1.7,22.66,0.977,1.023,-1.67,-0.01,3.49,2,0.01,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.482
71284280500,3410230,862703618,1,0,663857000,58.44,0.37,235.3,0.41,2.521,0.389,271.43,-40.12,68.2,-60.94,-26616.71,92.21,12936.89,60.12,89.72,450624.14,6112065.6,1558.35,17318.46,0,7.01,1.05,12.56,0.977,1.024,-1.6,-0.02,3.66,1,0.32,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.609
