id,sdid,gpstime,sd750,multiEye,sd1500,sd_gpsnanotime,sd_theta,sd_phi,sd_energy,sd_l,sd_b,sd_ra,sd_dec,sd_x,sd_dx,sd_y,sd_dy,sd_z,sd_easting,sd_northing,sd_altitude,sd_s450,sd_ds450,sd_s35,sd_beta,sd_gamma,sd_chi2,sd_ndf,sd_geochi2,sd_nbstat,fd_id,fd_gpsnanotime,fd_hdSpectrumEye,fd_hdCalibEye,fd_hdXmaxEye,fd_theta,fd_dtheta,fd_phi,fd_dphi,fd_l,fd_b,fd_ra,fd_dec,fd_totalEnergy,fd_dtotalEnergy,fd_calEnergy,fd_dcalEnergy,fd_xmax,fd_dxmax,fd_heightXmax,fd_distXmax,fd_dEdXmax,fd_ddEdXmax,fd_x,fd_dx,fd_y,fd_dy,fd_z,fd_easting,fd_northing,fd_altitude,fd_cherenkovFraction,fd_minViewAngle,fd_uspL,fd_duspL,fd_uspR,fd_duspR,fd_hottestStationId,fd_distSdpStation,fd_distAxisStation,sd_s38,sd_gpstime,sd_exposure
140562531000,25770740,1077390125,1,0,0,996890885,23.3,357.03,0.429,-126.09,-66.17,39.62,-33.08,-23634.3,11.06,15590,17.64,82.57,453596.88,6114724.06,1482.57,39.15,2.61,32.2,-3.11,-0.28,11.44,8,1.91,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077390125,0.3263
140562616700,25770840,1077390982,1,0,0,963167459,24.47,252.7,0.12,-45.65,-58.24,1.56,-57.88,-25037.1,33.32,13119.8,26.38,84.96,452201.11,6112251.75,1484.96,11.07,1.38,9.02,-3.02,-0.31,2.81,4,0.47,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077390982,0.3264
140562746600,25771030,1077392281,1,0,0,42861517,18.45,39.27,0.139,-154.54,-68.63,35.88,-22.49,-28278.3,40.31,14391,20.13,101.33,448958.74,6113514.09,1501.33,13.67,1.62,10.43,-3.08,-0.31,4.45,3,1.46,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077392281,0.3265
140562754600,25771040,1077392361,1,0,0,688264619,33.66,356.53,0.107,-130.64,-48.21,60.75,-30.51,-27333.7,41.75,13880.9,27.05,97.02,449902.98,6113006.7,1497.02,8.21,1.16,8.04,-2.9,-0.32,3.34,2,0.96,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077392361,0.3265
140562914901,25771300,1077393964,1,0,0,908327096,35.28,139.72,0.107,88.55,-69.04,1.05,-9.38,-28192,64.65,14553.2,43.53,101.69,449044.58,6113676.3,1501.69,7.84,1.36,8.05,-2.81,-0.33,10.22,3,1.64,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077393964,0.3266
140563241101,25771820,1077397226,1,0,0,425809959,12.43,105.86,0.138,-151.85,-67.36,37.51,-23.1,-27028,13.67,14764.1,47.76,99.64,450207.27,6113890.1,1499.64,14.15,1.46,10.35,-3.16,-0.29,3.32,6,1.71,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077397226,0.3268
140563407200,25772070,1077398887,1,0,0,729270762,38.41,305.86,0.573,-91.27,-27.55,94.05,-59.72,-25578.4,15.5,13528.9,37.26,88.29,451659.12,6112659.29,1488.29,37.89,2.62,42.93,-2.86,-0.29,21.56,16,11.95,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077398887,0.3269
140563439300,25772120,1077399208,1,0,0,328490284,16.38,210.31,0.32,-96.56,-69.48,30.29,-41.9,-27813.4,26.3,13978,13.01,98.65,449424.31,6113102.49,1498.65,31.2,2.86,24.01,-3.15,-0.29,6.5,9,2.15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077399208,0.3269
140565504800,25775760,1077419863,1,0,0,995673325,23.11,349.98,0.143,-81.75,21.44,164.2,-35.88,-25964.5,85.46,13299.1,32.39,89.61,451273.83,6112428.63,1489.61,13.36,1.77,10.74,-3.04,-0.31,10.84,5,2.2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077419863,0.3283
140565553500,25775880,1077420350,1,0,0,396695104,22.86,352.36,0.112,-80.96,22.84,165.77,-34.96,-25744.3,23.87,16812.6,65.74,94.66,451485.04,6115940.53,1494.66,10.57,1.46,8.44,-2.88,-0.37,34.44,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077420350,0.3283
140565615501,25776000,1077420970,1,0,0,885240798,15.4,210.6,0.377,-101.99,-4.56,122.5,-41.64,-27134.3,10.04,16162.6,27.77,102.5,450097.57,6115287.41,1502.5,36.56,2.95,28.31,-3.19,-0.28,7.49,9,2.56,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077420970,0.3284
140565719600,25776200,1077422011,1,0,0,222645833,38.28,77.74,0.161,-121.67,44.11,152.38,2.48,-24532.5,23.1,13757.1,20.27,84.29,452703.78,6112890.01,1484.29,10.66,1.27,12.13,-2.81,-0.32,5.06,5,3.3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077422011,0.3285
140565807800,25776380,1077422893,1,0,0,658582958,25.63,123.67,0.192,-119.72,20.45,134.22,-12.93,-24191.6,14.06,13489.1,47.61,83.17,453044.97,6112614.06,1483.17,17.27,2.31,14.45,-3.06,-0.3,4.54,9,392.99,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077422893,0.3285
140567038600,25778650,1077435201,1,0,0,147040685,18.59,234.7,0.156,-63.42,13.14,183.36,-49.26,-24717.3,14.8,14065.1,3.55,85.44,452518.26,6113197.29,1485.44,15.26,1.3,11.71,-3.1,-0.3,9.38,4,0.13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077435201,0.3294
140567219600,25778980,1077437011,1,0,0,586264432,29.23,28.13,0.152,-10.92,29.27,234.37,-18.35,-29377.1,46.19,14403.2,29.69,100.09,447860.54,6113523.53,1500.09,12.94,1.57,11.46,-2.95,-0.31,5.26,2,0.01,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077437011,0.3295
140568003400,25780250,1077444849,1,0,0,417428779,37.48,225.31,0.324,-56.86,8.84,193.21,-54.03,-24145,12.56,16115.9,45.41,87.04,453085.18,6115248.15,1487.04,22.09,2.32,24.33,-2.76,-0.33,22.34,7,5.34,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077444849,0.33
140568419500,25780940,1077449010,1,0,0,228463829,35.71,27.37,0.115,23.05,-12.66,289.9,-14.41,-27958.9,30.28,14269.2,47.15,100.33,449278.25,6113393.13,1500.33,8.25,1.48,8.61,-2.85,-0.32,4.76,2,5.53,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077449010,0.3303
140568512000,25781090,1077449935,1,0,0,894708659,37.16,273.76,0.236,-38.41,-21.44,268.4,-72.09,-27601.8,38.54,15874.4,47.57,103.96,449631.07,6114998.29,1503.96,16.25,1.64,17.74,-2.88,-0.3,15.01,8,4.77,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077449935,0.3304
140568524600,25781110,1077450061,1,0,0,824007293,12.68,271.85,0.109,-17.64,-7.44,262.47,-47.79,-23987.3,83.76,15558.8,9.22,84.15,453244.53,6114691.96,1484.15,11.24,2.03,8.22,-3.11,-0.31,2.81,7,0.34,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077450061,0.3304
140570219600,25781640,1077453411,1,0,0,333112674,24.98,316.52,0.102,-10.28,-33.68,303.94,-49.46,-25824.8,25.9,13985.3,55.57,90.99,451411.7,6113114.77,1490.99,9.35,1.33,7.69,-3.02,-0.31,17.4,3,2.91,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077453411,0.3306
140570263800,25781710,1077453853,1,0,0,642793809,30.78,256.78,0.136,-32.22,-15.83,261.84,-64.34,-27023.7,19.54,16194.8,42.12,101.64,450208.01,6115319.95,1501.64,11.15,1.35,10.22,-2.94,-0.31,6.78,3,0.03,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077453853,0.3306
140570769900,25782510,1077458914,1,0,0,567717876,38.57,297.22,0.108,-37.36,-47.17,340.43,-64.69,-26627.9,50.47,13924,74.21,94.17,450609.46,6113051.53,1494.17,7.05,1.12,8.1,-2.77,-0.33,4.19,2,0.9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077458914,0.331
140570887000,25782680,1077460085,1,0,0,163197542,32.84,187.63,0.107,-4.31,-0.31,264.05,-32.75,-24366.8,40.02,14612.5,17,84.78,452867.24,6113745.3,1484.78,8.41,1.64,8.07,-2.86,-0.33,6.14,3,2.36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077460085,0.3311
140571070600,25782950,1077461921,1,0,0,177756520,19.15,83.94,0.185,31.36,-34.24,313.55,-16.07,-28396.9,30.16,14519.1,19.52,101.09,448839.83,6113641.76,1501.09,18.05,1.88,13.93,-3.08,-0.31,10.57,5,0.9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077461921,0.3312
140571288900,25783310,1077464104,1,0,0,121952392,17.27,279.69,0.16,-15.55,-46.72,325.19,-52.07,-23614.7,27.83,15173.8,19.07,81.63,453617.5,6114308.14,1481.63,15.95,1.64,12.06,-3.06,-0.32,19.06,7,1.18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077464104,0.3313
140571306000,25783330,1077464275,1,0,0,252587722,9.4,337.85,0.111,4.36,-54.49,332.38,-38.2,-25005.5,32.73,13053.1,33.6,84.95,452232.91,6112185.26,1484.95,11.61,1.55,8.32,-3.09,-0.33,5.1,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077464275,0.3313
140571890900,25784280,1077470124,1,0,0,261054544,25.66,102.06,0.13,56.18,-55.02,340.54,-9.92,-24670.4,25.2,12742.2,22.14,83.45,452568.34,6111875.18,1483.45,11.87,2.12,9.77,-3.01,-0.31,8.57,3,1.52,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077470124,0.3317
140571908500,25784310,1077470300,1,0,0,948890530,25.46,105.41,0.102,54.85,-54.73,339.86,-10.39,-25953.6,24.03,12956.5,45.51,89.41,451285.58,6112086.29,1489.41,9.4,1.33,7.69,-2.97,-0.32,6.05,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077470300,0.3317
140572053900,25784560,1077471754,1,0,0,161255971,21.38,354.16,0.132,-89.59,-81.1,18.65,-34.51,-24723.6,42.77,17029.5,16.41,88.09,452504.6,6116159.88,1488.09,12.79,1.67,9.93,-3.04,-0.31,7.13,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077471754,0.3318
140572341200,25785060,1077474627,1,0,0,267290913,28.64,98.92,0.146,90.36,-66.39,0.32,-6.75,-25696.9,14.33,14103.8,46.37,90.03,451539.29,6113233.57,1490.03,12.7,1.79,10.97,-2.97,-0.31,5.84,3,1.54,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077474627,0.332
140572884500,25785970,1077480060,1,0,0,245627478,30.32,169.99,0.25,35.65,-72.94,353.98,-25.06,-25055.4,40.37,15858.2,11.55,90.61,452175.95,6114988.52,1490.61,20.96,2.13,18.74,-3.01,-0.29,5.55,7,10.15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077480060,0.3324
140573777000,25787510,1077488985,1,0,0,101357783,37.21,115.09,0.196,-177.76,-45.73,49.75,-0.54,-26865.6,29.34,15781.1,28.4,101.03,450367.09,6114906.86,1501.03,13.73,1.5,14.72,-2.85,-0.31,8.68,5,1.53,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077488985,0.3331
140573837602,25787640,1077489591,1,0,0,844977177,32.11,147,0.126,-168.57,-61.97,39.7,-14.43,-27120.3,54.18,15701.3,23.72,102.49,450112.63,6114826.45,1502.49,10.27,1.31,9.5,-2.9,-0.32,5.87,2,1.62,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077489591,0.3332
140574108100,25788140,1077492296,1,0,0,730493476,35.96,77.4,0.103,-155.16,-15.04,85.82,0.15,-24577.8,67.09,12635.6,78.83,83.95,452661.69,6111769.48,1483.95,7.52,1.96,7.75,-2.89,-0.33,15.73,3,3.93,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077492296,0.3334
140574265900,25788420,1077493874,1,0,0,946896872,34.79,260.59,0.173,-79.29,-36.93,69.74,-68.84,-24142.4,36.87,16365.1,29.58,86.53,453087.03,6115497.43,1486.53,13.04,1.42,12.99,-2.89,-0.31,21.27,5,3.97,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077493874,0.3335
140574283500,25788450,1077494050,1,0,0,302771161,15.79,242.55,0.116,-104.97,-38.31,74.68,-48.66,-25929.6,38.86,13825.3,20.8,91.1,451307.4,6112954.57,1491.1,11.94,1.41,8.74,-3.05,-0.32,4.19,3,1.76,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077494050,0.3335
140574500500,25788840,1077496220,1,0,0,3671271,34.45,323.86,0.668,-89.85,0,138.16,-48.44,-25844.5,9.67,16614.8,19.69,94.09,451385.39,6115742.62,1494.09,50.63,2.9,50.07,-3,-0.27,15.73,21,13.25,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077496220,0.3337
140574552600,25788930,1077496741,1,0,0,737963239,32.59,186.15,0.136,-128.72,-50.95,57.73,-32.05,-25475.5,16.48,14090.1,2.35,88.85,451760.61,6113220.43,1488.85,10.89,2.56,10.24,-2.9,-0.32,3.1,7,0.38,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077496741,0.3338
140574660100,25789180,1077497816,1,0,0,731837146,38.34,297.17,0.434,-76.65,-9.71,142.46,-64.61,-27082.4,11.14,13486.4,24.15,94.65,450156.22,6112612.48,1494.65,29.13,2.31,32.56,-2.84,-0.31,30.86,11,7.45,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077497816,0.3338
140574718400,25789360,1077498399,1,0,0,131995084,21.22,89.45,0.114,-134.08,-5.19,104.13,-13.92,-24957.2,38.61,13079.4,33.38,84.39,452281.07,6112211.62,1484.39,11.15,1.41,8.6,-3.06,-0.31,7.43,5,0.24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077498399,0.3339
140574792200,25789530,1077499137,1,0,0,13069763,39.4,317,0.239,-77.52,4.02,157.35,-53.12,-28529.9,35.13,14475.4,17.81,101.72,448707.12,6113598.35,1501.72,15.36,1.59,17.91,-2.81,-0.31,23.76,9,4.96,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077499137,0.334
140574837400,25789640,1077499589,1,0,0,396636956,26.41,307.3,0.123,-87.02,-4.62,135.77,-53.65,-25839.8,34.44,13873.9,25.49,89.54,451397.01,6113003.44,1489.54,11.16,1.34,9.26,-3.03,-0.31,41.31,3,0.15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077499589,0.334
140574855400,25789680,1077499769,1,0,0,903603,10.34,129.27,0.215,-123.02,-12.36,102.28,-26.86,-26219.6,28.73,15760.9,12.48,97.02,451012.7,6114888.3,1497.02,22.2,2.02,16.14,-3.12,-0.31,19.64,6,0.13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077499769,0.334
140574864800,25789710,1077499863,1,0,0,898400167,25.68,247.63,0.115,-93.61,-28.47,91.8,-57.77,-27380.8,46.53,13208,18.97,94.93,449858.41,6112334.08,1494.93,10.55,1.57,8.64,-2.93,-0.34,10.38,3,0.04,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077499863,0.334
140574896100,25789770,1077500176,1,0,0,448106443,5.63,107.09,0.153,-117.66,-7.92,109.42,-29.71,-23892.3,28.48,15070.2,19.11,83.14,453340.35,6114203.91,1483.14,16.23,1.56,11.48,-3.18,-0.3,6.06,6,0.23,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077500176,0.334
140574935201,25789870,1077500567,1,0,0,503714554,38.37,215.66,0.206,-104.64,-45.71,63.53,-48.22,-28909,30.19,14872.8,20.64,99.93,448327.09,6113993.99,1499.93,13.8,2.02,15.5,-2.77,-0.33,15.49,6,0.93,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077500567,0.3341
140575119700,25790300,1077502412,1,0,0,260489065,16.59,62.76,0.102,-116.84,11.95,128.68,-20.11,-25069.8,93.27,15178,38.58,90.38,452163.25,6114308.67,1490.38,10.38,2.76,7.66,-3.05,-0.32,16.81,3,1.52,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077502412,0.3342
140575565200,25791350,1077506867,1,0,0,334485106,20.83,215.6,0.166,-101.85,-10.88,115.09,-44.94,-24563.2,14.41,14126.1,52.91,85.39,452672.19,6113258.68,1485.39,16.14,2.22,12.51,-3.04,-0.32,4.32,6,0.35,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077506867,0.3346
140576274100,25793090,1077513956,1,0,0,298914713,39.22,279.66,0.117,-58.06,-10.05,189.53,-72.9,-29614.3,27,15319.5,53.25,106.36,447621.21,6114438.63,1506.36,7.55,1.09,8.79,-2.8,-0.31,6.24,2,0.78,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077513956,0.3352
140576322800,25793220,1077514443,1,0,0,731718157,23.61,247.21,0.114,-77.29,0.78,154.71,-55.98,-23647.4,64.38,14581.5,19.56,80.59,453586.27,6113716.08,1480.59,10.83,1.93,8.61,-2.98,-0.33,22.04,2,0.09,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077514443,0.3352
140576825300,25794440,1077519468,1,0,0,33389090,9.47,188.83,0.561,-68.37,25.78,180.27,-35.98,-28086.7,6.98,15502,23.65,104.07,449147.43,6114624.87,1504.07,54.64,2.89,42.05,-3.21,-0.28,22.86,13,42.31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077519468,0.3356
140578086700,25797110,1077532082,1,0,0,208292915,28.85,287.91,0.103,-29.59,-14.75,262.62,-61.6,-24752.4,21.79,15983.3,44.95,89.4,452478.43,6115114.27,1489.4,8.98,1.23,7.79,-2.93,-0.32,3.51,3,1.69,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077532082,0.3367
140578299300,25797460,1077534208,1,0,0,181518589,4.81,223.03,0.166,-16.15,6.13,248.96,-38.31,-27651.8,29.83,14491.6,18.16,99.89,449584.56,6113616.2,1499.89,17.58,1.7,12.5,-3.13,-0.31,4.73,11,221.36,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077534208,0.3368
140578547000,25797890,1077536685,1,0,0,191235747,28.86,82.3,0.152,20.05,10.42,267.63,-6.47,-25090.2,19.04,15567.8,35.53,90.38,452141.91,6114698.17,1490.38,13.12,1.45,11.41,-2.99,-0.3,4.29,5,0.85,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077536685,0.337
140578598500,25797980,1077537200,1,0,0,88976670,35.08,193.62,0.111,-31.3,21.38,222.66,-35.46,-24708,49.79,16402.6,26.13,89.13,452521.72,6115533.45,1489.13,8.25,1.18,8.33,-2.83,-0.33,13.87,5,2.65,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077537200,0.3371
140580178000,25798330,1077539395,1,0,0,925235935,19.56,187.41,0.11,-12.63,6.85,251.16,-35.21,-25927.8,15.49,14862.7,18.68,93.44,451309.11,6113993.82,1493.44,10.93,2.78,8.28,-3.07,-0.31,6.18,3,3.79,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077539395,0.3373
140580369200,25798690,1077541307,1,0,0,944381134,16.66,335.26,0.172,0.21,-32.05,303.13,-40.52,-26174.4,11.95,16121.6,38.22,95.47,451057.01,6115248.88,1495.47,17.3,1.57,12.89,-3.14,-0.29,13.94,7,10.1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077541307,0.3374
140580697400,25799290,1077544589,1,0,0,430422360,35.2,75.39,0.108,42.84,-20.24,305.29,-0.81,-26165.8,8.48,15487.9,18.73,97.02,451067.29,6114615.27,1497.02,8.06,1.91,8.11,-2.81,-0.34,13.91,3,0.32,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077544589,0.3377
140580707500,25799310,1077544690,1,0,0,697018453,39.37,121.03,0.119,30.88,4.1,278.28,0.04,-25185.1,39.11,15620.8,52.48,91.45,452046.86,6114750.92,1491.45,7.71,1.15,8.97,-2.8,-0.32,5.13,2,0.16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077544690,0.3377
140580899200,25799650,1077546607,1,0,0,149935979,31.38,144.8,0.198,18.7,-3.32,279.29,-14.17,-27101.5,81.91,13091.1,28.31,93.19,450138.05,6112217.9,1493.19,16.36,1.71,14.88,-2.95,-0.3,8.63,8,2.74,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077546607,0.3378
140581042100,25799890,1077548036,1,0,0,279600697,30.86,183.15,0.138,1.63,-7.16,274.53,-31.04,-25442.9,71.18,15164.1,19.42,91.66,451790.46,6114293.79,1491.66,11.56,1.48,10.35,-2.89,-0.33,8.48,6,0.57,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077548036,0.3379
140581109000,25800010,1077548705,1,0,0,555731647,27.17,359.88,0.235,17.3,-66.43,346.19,-30.92,-26099.7,12.6,12897,25.65,89.1,451139.98,6112025.95,1489.1,21.05,2.53,17.62,-3,-0.31,21.51,6,0.02,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077548705,0.338
140581529100,25800770,1077552906,1,0,0,677685915,11.32,257.62,0.141,-7.56,-50.05,328.08,-46.11,-24898.1,14.63,16069.6,56.45,90.16,452332.6,6115200.14,1490.16,14.9,2.14,10.56,-3.15,-0.3,8.14,5,2.94,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077552906,0.3383
140581725900,25801120,1077554874,1,0,0,511826480,24.33,315.29,0.113,-46.64,-66.98,6.58,-49.64,-27738.8,45.4,14376.8,17.03,99.56,449497.92,6113501.2,1499.56,10.78,1.8,8.51,-3.01,-0.32,4.99,3,0.14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077554874,0.3384
140581771700,25801200,1077555332,1,0,0,961775853,15.89,95.06,0.131,40.67,-59.17,340.31,-19.28,-25603.6,22.72,14643.1,33.56,91.58,451631.13,6113772.74,1491.58,13.58,1.66,9.85,-3.1,-0.31,4.05,3,1.53,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077555332,0.3384
140581834700,25801310,1077555962,1,0,0,31462735,31.44,198.42,0.119,2.7,-33.12,304.97,-38.64,-28030.2,27.68,13884.6,21.64,99.61,449207.88,6113008.57,1499.61,9.96,1.18,8.95,-2.94,-0.3,5.96,3,13.22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077555962,0.3385
140581889500,25801400,1077556510,1,0,0,223031700,30.13,280.84,0.113,-47.43,-51.77,359.03,-64.31,-26598.4,37.41,13022.9,63.75,90.67,450641.03,6112151.07,1490.67,9.7,1.26,8.46,-2.88,-0.34,30.73,3,0.38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077556510,0.3385
140581950800,25801510,1077557123,1,0,0,176084067,33.52,296.59,0.139,-63.57,-54.59,20.93,-62.13,-25669.1,77.92,15664.5,63.01,93.71,451563.09,6114793.34,1493.71,11.01,1.51,10.42,-2.89,-0.32,8.75,7,3.45,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077557123,0.3386
140582345500,25802150,1077561070,1,0,0,760409435,10.36,185.61,0.113,1.93,-71.16,353.01,-35.42,-25852.6,20.23,16595,36.08,94.39,451377.34,6115722.79,1494.39,12.16,1.44,8.49,-3.13,-0.31,16.62,5,21.82,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077561070,0.3388
140582409300,25802270,1077561708,1,0,0,809968750,39.56,126.02,0.141,74.13,-53.77,346.45,-1.23,-26634.6,58.09,13299.8,23.97,92.26,450604.16,6112427.71,1492.26,9.19,1.47,10.59,-2.78,-0.32,6.39,5,0.88,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077561708,0.3389
140582494800,25802430,1077562563,1,0,0,203518315,33.33,209.01,0.334,-5.01,-51.57,329.71,-44.22,-28633.1,30.94,14457.4,22.6,101.41,448603.98,6113579.52,1501.41,26.66,2.21,25.07,-2.89,-0.3,11.2,15,449.85,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077562563,0.3389
140582537400,25802510,1077562989,1,0,0,829286468,28.93,343.13,0.112,-117.76,-57.21,49.83,-38.26,-24512,37.71,14924,35.78,85.8,452721.32,6114056.23,1485.8,9.94,1.57,8.42,-2.91,-0.32,5.06,5,115.78,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077562989,0.339
140582819800,25803020,1077565813,1,0,0,281782631,22.02,107.62,0.441,147.16,-75.65,18.87,-13.93,-24764.7,14.21,15028.4,12.83,87.82,452468.6,6114159.87,1487.82,42.19,2.54,33.1,-3.12,-0.28,25.87,16,7.64,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077565813,0.3391
140583096800,25803530,1077568583,1,0,0,374749825,5.19,155.72,0.121,-123.02,-72.94,31.45,-32.84,-26950.3,41.74,14250.5,16.67,97.51,450286.45,6113376.86,1497.51,13.28,2.61,9.11,-3.17,-0.3,6.64,3,0.08,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077568583,0.3393
140584706000,25806440,1077584675,1,0,0,17165408,19.24,296.32,0.987,-94.83,-12.41,117.91,-51.74,-24878,10.77,13667.8,12.02,85.47,452358.73,6112799.87,1485.47,93.59,4.37,73.88,-3.21,-0.26,26.95,28,418.61,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077584675,0.3404
